amount,transactions_last_hour,account_age_days,new_device,location_changed,failed_attempts,time_since_last_transaction,is_fraud
60.73,2,753,0,0,0,563.0,0
42.31,3,256,0,0,1,207.0,1
245.67,3,1362,1,1,1,649.0,1
3.85,2,213,0,0,0,553.0,1
162.63,5,899,0,0,0,736.0,0
189.82,4,1321,0,0,0,1140.0,0
6.87,2,220,0,0,1,117.0,0
38.76,5,540,0,1,0,202.0,1
37.66,2,423,0,0,0,2353.0,0
13.36,3,728,0,0,0,365.0,1
25.08,4,199,0,1,2,745.0,1
17.98,1,1215,0,0,1,1824.0,1
314.9,6,129,0,0,0,6786.0,0
139.17,3,161,0,0,1,257.0,0
194.72,1,1057,1,0,2,2549.0,1
112.36,1,11,0,0,0,1217.0,1
17.65,2,507,0,0,0,177.0,0
32.31,2,1468,0,0,1,333.0,1
89.07,2,1239,0,0,0,2133.0,0
16.08,6,190,0,0,0,3808.0,0
111.39,0,1425,0,1,0,22.0,1
42.93,4,842,0,0,1,454.0,1
37.53,4,245,0,0,0,798.0,1
111.16,5,393,0,1,1,8085.0,0
85.14,4,1107,1,0,1,1901.0,1
38.06,3,1138,0,0,0,806.0,1
174.05,3,776,0,0,0,405.0,0
18.52,4,955,0,0,0,463.0,1
101.08,3,1093,0,0,0,91.0,0
98.8,5,1358,0,0,0,9419.0,0
40.06,2,813,0,0,0,7255.0,0
75.65,5,1185,0,0,1,20.0,1
15.63,1,107,0,0,0,568.0,1
137.56,1,1004,0,0,1,37.0,0
45.38,3,1471,0,0,1,646.0,1
32.37,3,1164,0,0,0,4167.0,0
155.87,3,835,0,0,0,3740.0,1
27.0,3,360,0,0,0,2079.0,0
13.35,1,925,0,0,0,7837.0,0
11.51,4,150,0,0,2,2467.0,0
100.08,7,930,1,0,1,497.0,1
15.17,2,99,0,0,2,3243.0,1
315.7,1,1191,0,1,0,1276.0,0
6.81,4,656,0,0,0,1262.0,0
297.81,5,812,0,0,1,3221.0,1
67.43,1,463,0,0,0,1376.0,1
49.57,3,890,0,0,1,714.0,1
31.66,4,599,0,0,0,4755.0,0
81.38,1,1108,0,0,2,138.0,1
52.58,7,302,0,0,1,1930.0,1
164.56,2,1264,0,0,0,2770.0,0
61.2,4,1241,0,0,0,95.0,1
63.45,1,751,0,0,0,481.0,0
37.95,2,181,0,0,1,455.0,1
51.58,4,1023,0,0,0,3961.0,0
74.28,4,1441,0,0,0,1891.0,1
9.87,3,685,1,0,0,440.0,1
14.18,5,192,0,0,2,4330.0,1
114.81,1,94,0,0,1,503.0,0
64.77,5,899,0,1,0,1953.0,1
45.42,3,972,1,1,0,1084.0,1
55.61,1,671,0,0,2,185.0,1
77.29,8,1351,0,0,0,2519.0,1
31.82,2,1489,0,0,1,715.0,0
25.07,1,434,0,0,0,803.0,1
66.41,4,330,0,0,0,435.0,1
20.52,2,527,0,0,2,2936.0,0
82.13,5,1143,0,0,0,314.0,0
9.95,2,21,0,0,0,443.0,1
152.8,2,21,0,0,0,940.0,0
87.58,0,316,0,0,2,290.0,0
70.53,4,1245,0,0,0,215.0,0
145.87,1,618,0,0,1,1327.0,1
288.72,3,745,0,0,0,5525.0,0
150.56,4,1089,0,0,0,2913.0,1
8.66,6,149,0,0,1,351.0,1
15.19,4,1207,0,1,0,1594.0,0
29.23,6,282,1,0,0,2840.0,0
56.04,4,1355,0,0,0,282.0,0
91.62,5,1079,0,0,0,154.0,1
26.42,2,113,0,0,1,3991.0,0
65.81,4,1237,0,0,0,506.0,1
25.65,4,1070,1,0,1,1240.0,1
29.62,1,446,0,0,0,421.0,0
13.37,2,1094,0,0,0,88.0,1
21.69,4,182,0,1,1,1296.0,1
14.13,2,1197,0,0,1,1028.0,1
20.58,5,981,0,0,1,2334.0,0
156.59,1,310,0,0,0,3506.0,0
21.13,6,1233,0,0,2,275.0,1
759.29,4,949,0,0,0,339.0,1
89.42,0,1247,0,0,0,5401.0,0
65.68,5,343,0,0,0,974.0,1
23.14,4,608,0,0,1,5492.0,0
109.98,5,1004,1,0,0,744.0,1
30.7,1,1144,0,0,0,769.0,0
61.68,1,548,0,0,0,2210.0,0
706.33,2,34,0,0,0,184.0,0
49.6,0,390,0,1,0,959.0,1
172.31,2,934,1,0,0,862.0,1
27.03,3,289,0,0,1,65.0,0
52.72,1,971,1,0,0,675.0,0
320.79,4,567,0,0,2,915.0,1
29.17,3,535,0,0,0,108.0,1
334.44,3,765,0,0,0,37.0,0
110.8,5,556,0,1,1,1649.0,1
31.11,3,1124,1,0,1,415.0,1
102.76,6,1052,0,0,1,811.0,1
144.4,1,576,0,0,0,150.0,0
101.68,0,816,0,0,0,191.0,0
11.36,3,315,0,0,1,302.0,0
26.39,4,979,0,0,3,54.0,0
42.63,0,811,1,0,1,2587.0,1
50.68,1,683,0,1,1,4259.0,0
101.56,1,653,0,0,1,1329.0,1
65.22,1,555,1,1,0,3051.0,1
14.36,4,1264,0,0,1,262.0,0
79.85,1,781,0,0,0,1074.0,0
100.54,5,504,0,0,0,278.0,1
95.56,3,1443,0,1,0,9644.0,0
160.9,3,731,0,0,0,108.0,0
125.7,4,405,0,0,1,1057.0,1
86.42,2,712,0,0,0,214.0,1
50.9,3,154,0,0,0,128.0,1
10.37,2,1374,0,0,0,2390.0,1
83.9,3,214,0,0,1,150.0,0
67.2,3,1073,1,0,1,44.0,1
71.63,1,1383,0,0,1,5380.0,0
15.23,6,498,0,0,4,368.0,1
18.52,1,1371,0,0,1,3349.0,0
156.52,3,342,0,0,0,5503.0,0
52.48,2,781,0,0,0,2510.0,0
107.93,1,423,0,0,1,197.0,0
56.17,3,1463,0,0,0,336.0,0
56.25,8,244,0,0,1,355.0,1
139.53,1,554,0,0,0,1910.0,1
32.59,3,908,0,0,0,356.0,0
60.11,3,525,1,0,1,55.0,1
34.39,4,716,0,1,0,1104.0,1
35.36,0,1318,0,0,0,1601.0,0
40.08,1,200,0,0,0,1110.0,0
68.18,4,1009,0,0,0,1209.0,0
33.83,5,1342,0,0,1,1099.0,1
191.67,4,1224,0,0,1,555.0,1
22.32,0,1317,0,0,0,5618.0,0
45.29,1,280,0,0,2,3277.0,0
35.17,0,1116,0,0,0,702.0,0
232.06,2,1088,0,0,0,73.0,1
66.46,3,1168,0,0,1,3513.0,0
153.22,2,786,0,0,1,2440.0,0
12.36,4,1259,0,0,0,153.0,0
71.31,2,1448,0,0,0,2155.0,1
132.9,1,1338,0,0,1,1085.0,0
59.28,2,993,0,0,2,251.0,0
158.46,1,1147,0,0,0,2322.0,1
32.55,2,53,0,0,1,791.0,1
223.49,4,1051,0,0,0,4343.0,0
543.97,4,374,0,0,1,79.0,1
37.98,5,36,0,0,0,4986.0,0
34.97,3,964,0,0,0,166.0,1
233.55,1,612,0,0,1,66.0,1
264.96,2,1165,0,0,1,1569.0,0
32.37,1,947,0,0,0,1697.0,0
35.87,2,688,0,0,2,396.0,1
41.19,4,1212,0,0,0,3757.0,0
14.23,2,718,0,0,1,2915.0,0
21.79,4,618,0,0,0,598.0,1
20.0,2,613,0,0,2,1054.0,1
25.34,4,623,0,0,0,2753.0,0
52.74,4,454,0,0,0,3225.0,0
69.01,3,179,0,0,0,2864.0,0
257.37,2,1038,0,0,1,561.0,1
20.12,6,683,0,0,0,2609.0,1
146.1,5,1283,0,1,1,1802.0,1
44.08,4,34,1,0,0,1345.0,1
51.96,5,710,1,0,1,5963.0,0
107.21,4,1256,0,0,1,1640.0,1
17.77,0,1217,0,0,0,3655.0,0
80.03,1,510,0,0,0,2512.0,0
64.49,3,188,0,0,2,83.0,0
89.34,2,750,0,0,1,559.0,1
72.91,3,328,0,0,0,1691.0,1
636.06,7,717,0,0,0,1038.0,1
28.85,5,1129,1,0,1,5602.0,1
32.1,4,291,0,0,1,1577.0,1
29.28,5,1266,0,0,0,4763.0,0
31.33,2,97,0,0,1,415.0,1
28.86,4,492,0,0,0,4105.0,1
179.29,8,801,0,0,0,1387.0,1
225.99,2,115,1,1,1,434.0,1
30.85,1,310,1,0,0,890.0,0
23.75,1,551,0,0,0,6243.0,0
87.48,1,1134,0,0,1,5771.0,0
31.43,1,1216,0,0,0,40.0,0
102.82,1,806,0,0,0,661.0,0
66.88,5,585,0,0,0,4133.0,0
11.99,1,112,0,0,0,60.0,1
256.6,2,1327,0,0,1,5661.0,1
328.94,3,577,0,0,0,884.0,0
29.58,6,356,0,1,2,220.0,1
37.05,5,1126,0,0,1,645.0,0
72.67,3,315,0,0,2,2972.0,0
76.28,1,194,0,1,0,11634.0,0
105.48,4,1098,0,0,1,259.0,1
407.57,2,1431,0,0,0,1827.0,1
45.74,6,1316,1,0,1,4670.0,1
24.57,3,1208,0,0,0,4139.0,0
13.75,4,1382,0,0,1,870.0,1
26.29,5,1123,0,0,1,3615.0,0
52.82,2,525,1,0,2,383.0,1
328.51,3,979,0,0,1,1800.0,0
32.54,4,611,0,0,0,1640.0,1
68.29,7,820,0,0,0,2749.0,1
53.71,3,926,0,0,0,468.0,1
179.18,2,1490,0,0,1,1784.0,0
683.3,5,652,1,0,0,1697.0,1
32.11,3,204,0,0,1,158.0,0
33.47,6,405,1,0,0,722.0,1
155.11,4,1164,0,0,0,418.0,0
107.97,1,1342,0,0,0,14048.0,0
346.09,5,1400,1,0,0,8401.0,1
97.9,0,220,0,0,1,524.0,1
38.12,5,1373,0,0,0,2975.0,0
98.56,7,1447,1,0,0,3052.0,1
165.46,5,1257,0,0,0,4945.0,0
124.02,3,300,0,0,0,249.0,0
90.67,5,1011,0,0,1,1983.0,1
158.65,2,1156,0,0,2,415.0,1
175.79,3,920,0,0,2,1930.0,0
217.49,2,426,0,0,0,3703.0,0
104.45,4,635,0,0,0,153.0,0
46.2,5,945,1,0,0,1824.0,0
63.23,2,978,0,0,0,1388.0,0
182.46,3,234,0,0,0,348.0,1
24.12,2,90,0,0,0,488.0,1
78.94,1,1004,0,0,0,1323.0,0
36.84,3,759,1,0,0,3545.0,1
56.19,5,660,0,0,0,2024.0,1
196.07,5,755,0,0,0,50.0,1
66.1,5,1441,0,0,0,243.0,1
57.19,3,452,0,1,0,3857.0,1
14.02,4,1494,0,0,0,1903.0,0
115.15,2,932,0,1,0,33.0,1
104.11,0,48,0,0,0,1632.0,1
474.97,3,223,0,0,0,332.0,1
40.13,2,713,0,0,0,4545.0,0
67.98,5,466,0,0,0,235.0,0
70.06,3,1084,0,0,0,144.0,1
264.4,2,1304,0,0,0,1863.0,0
49.64,2,17,1,0,1,2833.0,1
72.17,1,1345,1,0,0,576.0,0
100.27,3,679,0,0,0,645.0,0
65.8,7,1101,0,0,2,794.0,1
34.94,0,471,0,0,0,2613.0,0
66.29,6,989,0,0,1,547.0,0
159.75,4,829,0,0,0,166.0,0
19.56,0,1125,0,0,0,666.0,1
62.36,5,540,0,0,0,6088.0,1
27.11,0,1287,0,0,1,1026.0,1
180.38,2,206,0,0,1,1478.0,0
11.9,1,480,0,0,1,2586.0,1
31.22,3,73,1,0,1,1472.0,1
79.62,4,1462,0,0,1,1925.0,1
261.26,2,582,0,0,1,3822.0,0
51.12,3,719,0,0,0,840.0,1
31.34,1,542,0,0,1,213.0,0
358.22,3,1438,0,0,0,179.0,1
12.83,1,656,0,0,0,2747.0,0
6.06,3,758,0,0,0,1915.0,0
84.78,4,780,0,0,1,1504.0,1
33.05,0,1237,0,0,1,4787.0,0
19.66,2,771,0,0,0,1774.0,0
110.87,2,67,1,0,0,88.0,1
69.67,2,1446,0,0,0,1138.0,0
31.06,2,854,1,0,0,435.0,1
15.18,7,1493,0,0,1,1748.0,1
130.64,3,371,0,0,0,374.0,1
104.61,6,364,0,0,1,1864.0,0
49.44,3,400,0,0,1,3867.0,0
346.07,4,850,1,0,1,145.0,1
18.73,3,260,0,0,0,539.0,0
11.88,3,1069,0,0,2,2015.0,1
27.33,5,898,0,0,1,2236.0,0
52.17,1,1311,0,0,1,1591.0,0
69.64,4,1353,0,0,0,270.0,1
42.9,3,315,1,0,0,500.0,1
77.64,0,907,0,0,0,4282.0,1
15.62,3,1443,1,0,1,3079.0,1
231.31,3,1329,0,1,0,5393.0,0
50.29,3,940,0,0,0,947.0,1
166.88,1,229,0,0,0,1042.0,1
76.92,2,750,0,0,1,539.0,0
86.21,3,1210,0,0,1,1338.0,1
96.52,2,118,0,0,0,3188.0,1
85.43,3,126,0,1,1,512.0,1
103.83,1,986,1,1,0,273.0,1
206.26,6,132,0,0,0,2499.0,0
66.45,0,1185,0,0,0,2128.0,0
110.94,2,346,0,0,0,3181.0,0
49.91,1,84,0,0,0,2506.0,0
230.47,1,42,0,0,0,978.0,1
27.76,4,435,0,0,0,307.0,0
330.61,2,1190,0,0,0,2256.0,0
52.45,2,1451,0,0,0,3793.0,1
13.06,2,48,0,0,0,298.0,0
62.06,6,1066,0,0,1,1316.0,0
27.63,1,185,0,0,2,718.0,0
126.55,6,1256,0,0,0,1319.0,0
28.43,3,401,0,1,1,57.0,1
34.95,2,1161,1,0,0,785.0,1
8.25,5,1257,0,0,1,1192.0,0
34.73,6,1392,0,0,0,294.0,0
4.84,1,1417,0,0,1,942.0,1
11.2,2,971,0,0,0,349.0,1
116.79,7,502,0,0,2,437.0,0
119.8,8,367,0,0,0,6843.0,0
83.55,3,1135,0,0,0,1657.0,1
20.76,4,261,0,0,1,888.0,0
52.05,5,1088,0,0,3,1326.0,0
54.4,2,692,0,0,1,869.0,0
17.14,0,500,0,1,0,1658.0,0
245.52,4,1084,0,0,0,1.0,1
131.28,1,1113,0,0,1,485.0,1
43.77,4,356,0,0,2,8105.0,0
56.09,5,1393,0,0,0,215.0,1
67.25,3,646,1,0,1,148.0,0
7.09,2,856,0,0,0,1223.0,1
42.64,2,405,0,0,1,619.0,1
27.61,1,18,1,0,1,1374.0,1
20.05,6,368,0,0,0,5827.0,0
41.22,4,1281,0,0,1,243.0,1
329.54,2,221,0,0,1,1044.0,1
103.63,3,273,0,0,1,2560.0,1
30.84,4,965,0,0,0,315.0,1
96.79,5,1401,0,1,1,2241.0,1
221.26,1,1271,0,0,0,920.0,0
137.64,0,1414,1,0,1,1745.0,0
57.95,5,1271,0,1,0,1342.0,1
28.59,1,173,0,0,0,1078.0,1
109.75,4,1352,1,0,0,1174.0,1
80.92,4,123,0,1,0,287.0,1
133.65,5,467,0,0,1,1025.0,1
103.05,2,636,0,0,0,2518.0,1
155.95,3,816,0,1,1,4085.0,0
31.97,3,690,0,0,1,1774.0,1
203.85,4,1255,0,0,1,3161.0,1
66.53,4,1336,0,0,2,1275.0,1
434.96,2,649,0,0,0,438.0,1
27.41,1,1214,0,0,1,2317.0,0
309.81,3,501,0,0,0,2178.0,0
66.55,6,1311,0,0,0,13.0,0
28.46,4,321,0,0,0,1175.0,0
33.65,2,61,0,0,0,4969.0,0
39.63,5,1162,0,0,0,7484.0,0
83.44,0,126,0,0,0,1099.0,0
92.1,3,192,0,0,2,2303.0,1
30.76,5,1238,0,0,0,32.0,1
53.28,6,193,0,0,4,562.0,1
465.11,2,589,1,0,0,2303.0,0
307.21,4,1047,0,0,2,1905.0,1
84.46,5,743,1,0,1,1945.0,0
56.71,1,383,1,0,0,2146.0,0
61.56,4,1180,0,0,0,1010.0,1
100.84,4,1117,0,0,0,5002.0,0
19.63,7,826,0,1,0,821.0,1
42.21,3,704,1,0,0,4183.0,0
10.29,4,609,0,0,1,112.0,0
81.39,3,1154,0,0,1,3405.0,0
104.29,3,1451,0,0,1,650.0,1
33.68,1,225,0,1,0,1941.0,1
263.48,0,12,0,0,0,102.0,1
16.03,10,348,0,0,0,150.0,1
12.62,5,803,0,0,0,106.0,0
68.34,1,74,0,0,1,1194.0,0
155.57,3,1135,0,1,2,969.0,1
294.1,1,889,0,0,1,692.0,1
34.51,1,197,0,0,0,1063.0,1
160.56,1,191,0,0,1,677.0,1
52.54,2,937,0,0,1,3693.0,0
45.94,0,1088,0,0,0,1489.0,0
132.11,3,651,0,0,1,668.0,1
104.83,2,494,0,0,0,1092.0,0
11.29,9,1089,0,0,0,3633.0,0
239.02,2,663,0,0,1,947.0,1
217.04,5,260,0,0,1,1003.0,1
29.21,3,169,1,0,1,742.0,1
81.11,2,177,0,0,0,543.0,1
89.48,3,1169,0,0,1,1149.0,0
70.86,3,587,0,0,0,2401.0,0
31.49,3,55,0,0,0,826.0,0
27.89,2,634,0,1,0,463.0,1
53.22,5,539,0,0,0,1942.0,0
176.4,3,687,0,0,1,2976.0,0
94.03,2,136,0,0,1,40.0,1
37.69,3,1396,0,0,2,1801.0,1
118.12,4,1047,0,0,1,4161.0,0
3.16,4,538,0,0,2,167.0,1
172.22,2,162,0,0,0,4131.0,0
9.59,4,160,0,0,0,226.0,1
38.0,5,518,0,1,0,10359.0,0
17.82,3,1401,0,0,0,1290.0,0
14.96,2,315,0,0,0,2357.0,1
174.31,2,690,1,0,1,117.0,1
34.2,2,708,0,0,0,195.0,1
77.21,2,1241,0,0,0,5949.0,0
52.1,4,264,0,0,0,8044.0,0
87.97,2,942,0,0,1,584.0,1
58.96,3,340,0,0,0,753.0,0
15.13,2,462,1,0,1,18.0,1
147.86,4,1185,0,0,0,5623.0,1
33.32,6,314,0,0,0,4494.0,0
11.51,5,884,0,0,0,222.0,1
35.58,4,131,0,0,1,818.0,1
244.88,3,79,0,0,0,6121.0,1
127.77,5,667,1,1,0,242.0,1
38.53,0,1491,0,1,1,3725.0,1
38.5,4,65,0,0,0,405.0,0
39.58,2,569,0,0,1,127.0,0
435.61,3,1443,0,0,0,276.0,1
79.99,4,948,0,0,1,2227.0,1
83.93,6,947,0,0,1,266.0,0
152.98,4,785,0,0,1,7.0,1
69.32,2,52,0,0,1,2691.0,0
42.14,3,944,1,1,1,1918.0,1
44.86,1,826,0,0,0,3789.0,1
50.83,5,1050,0,0,0,1552.0,0
52.6,4,1051,1,0,2,84.0,1
113.03,2,1304,0,0,0,39.0,1
57.51,4,337,1,0,1,2769.0,0
113.6,2,139,0,0,0,3972.0,0
50.36,3,392,0,0,0,2900.0,0
59.06,2,234,0,0,1,843.0,1
7.4,0,432,0,0,0,1953.0,0
136.5,1,288,0,1,1,146.0,1
77.21,3,29,0,0,1,2280.0,1
148.12,3,1130,1,0,0,517.0,1
3.02,7,608,0,1,0,4901.0,0
440.7,3,504,1,1,0,742.0,1
47.48,2,633,0,0,3,746.0,0
165.37,3,616,0,0,0,607.0,1
19.3,5,1201,0,0,0,1807.0,1
100.76,4,653,1,1,1,183.0,0
19.04,4,1408,0,0,1,99.0,1
29.26,0,298,0,0,0,2144.0,0
370.2,4,1290,0,0,2,5241.0,1
45.12,9,1178,1,0,4,2451.0,1
67.86,1,794,0,0,0,517.0,1
130.33,2,725,0,0,1,809.0,1
89.63,2,919,0,0,1,409.0,1
63.46,3,940,0,0,0,2074.0,0
78.65,4,1100,0,0,0,488.0,0
603.9,6,1195,0,1,0,1525.0,1
51.54,8,760,0,1,0,3293.0,1
66.76,2,826,0,1,0,1308.0,1
156.12,6,844,0,1,2,1620.0,1
164.93,4,100,0,0,0,6203.0,1
178.94,8,274,1,0,2,692.0,1
103.41,0,298,0,0,1,2874.0,1
17.41,1,212,0,0,1,2090.0,1
279.62,6,1026,0,0,1,216.0,0
17.35,2,956,0,0,0,8245.0,1
73.89,3,289,0,0,0,2106.0,1
25.68,1,209,0,0,1,25.0,1
51.21,3,612,0,0,0,2307.0,0
75.85,1,697,0,0,0,259.0,1
75.29,2,446,1,0,0,625.0,1
83.26,4,191,0,0,2,771.0,0
274.16,6,841,0,0,0,667.0,1
85.93,2,671,0,0,0,2456.0,0
42.77,2,597,1,0,0,2519.0,1
143.18,2,1046,0,0,1,1353.0,1
179.37,4,273,0,0,0,1507.0,1
16.0,3,1155,0,0,3,677.0,1
99.23,6,289,1,0,0,42.0,1
110.08,3,192,0,0,1,780.0,1
40.55,2,266,0,0,1,17.0,0
216.09,2,836,0,0,1,3602.0,1
46.99,5,243,0,0,0,1843.0,0
61.9,3,678,0,0,0,6977.0,0
45.92,7,992,0,0,1,364.0,1
55.46,2,681,0,0,0,1930.0,1
18.24,4,212,0,0,0,375.0,0
12.94,2,701,0,0,0,1834.0,0
268.94,2,911,0,0,1,1218.0,1
23.41,2,820,0,0,1,1967.0,1
20.26,4,8,1,0,0,2326.0,1
6.34,3,1464,0,0,2,1332.0,1
28.82,6,586,0,0,0,1225.0,1
14.54,4,78,0,1,0,130.0,1
282.03,2,892,0,0,2,814.0,1
149.88,2,699,0,0,0,647.0,1
27.44,4,1238,0,0,1,1768.0,1
519.28,5,1203,0,0,0,581.0,1
145.73,1,571,0,0,0,476.0,1
39.46,1,1053,0,0,1,3399.0,0
4.48,4,605,0,0,0,3173.0,1
539.66,3,62,0,0,0,717.0,1
13.6,3,1159,0,0,0,161.0,1
10.53,2,428,0,0,0,1239.0,1
151.8,4,1158,0,0,0,1080.0,0
626.25,4,483,0,0,0,3670.0,0
217.95,4,830,0,0,0,1425.0,0
95.96,2,1092,0,0,1,5149.0,0
98.96,5,1486,1,1,1,1189.0,1
128.18,6,765,0,0,2,1981.0,1
116.62,1,454,0,0,1,1176.0,1
72.33,4,17,0,0,1,697.0,1
60.59,4,945,0,0,0,50.0,1
51.29,4,152,0,0,1,2838.0,1
25.69,6,461,0,0,2,4202.0,1
41.24,3,248,1,0,0,2381.0,1
10.04,3,1420,0,0,0,572.0,1
49.48,5,157,1,0,0,3056.0,0
20.32,2,600,0,0,0,1708.0,1
18.11,1,1342,0,0,1,2068.0,1
65.36,2,98,0,1,0,123.0,1
219.64,4,1102,0,0,0,1569.0,1
136.77,3,539,0,0,1,1482.0,1
11.35,1,296,0,0,1,1951.0,1
20.29,5,1455,0,0,2,2658.0,1
139.88,1,400,0,0,0,933.0,1
20.44,5,13,1,0,0,303.0,1
43.61,2,438,1,0,0,4636.0,1
94.64,1,1423,0,0,0,2698.0,1
20.73,4,665,0,0,0,1399.0,1
60.67,2,400,0,0,0,788.0,1
14.38,3,1068,0,0,0,7440.0,0
29.92,2,1396,0,0,0,177.0,0
75.17,1,374,0,0,0,4909.0,0
11.1,3,1004,0,0,2,932.0,1
84.82,4,559,0,0,1,183.0,1
53.54,2,485,1,0,0,858.0,1
94.87,3,417,0,0,2,2493.0,1
68.3,4,1108,1,0,0,995.0,1
213.61,6,666,0,0,0,1223.0,0
61.88,2,483,1,1,1,3122.0,1
35.54,5,1320,0,0,0,1721.0,1
61.7,2,839,0,0,0,1985.0,1
94.0,4,106,1,1,0,301.0,1
57.33,2,1233,0,0,0,524.0,0
56.86,1,791,0,0,0,954.0,1
27.06,7,812,1,0,0,209.0,1
28.14,3,850,0,0,1,589.0,1
13.43,6,170,0,0,1,3227.0,1
314.06,6,780,1,0,1,40.0,1
15.74,7,510,0,0,0,94.0,0
27.31,3,350,1,1,0,2091.0,1
26.62,4,466,0,0,0,878.0,1
133.61,4,1105,0,0,0,2669.0,0
40.65,1,449,0,0,1,4835.0,0
190.14,9,632,0,0,0,558.0,1
27.84,2,1125,0,0,0,68.0,0
72.17,1,1393,0,0,0,1096.0,1
23.68,3,765,0,0,0,5995.0,0
466.45,3,1289,1,0,0,1419.0,1
16.65,3,202,0,0,1,853.0,1
74.43,2,1142,0,0,0,1445.0,1
102.9,3,1147,0,0,1,325.0,1
82.58,4,1049,0,0,0,2505.0,0
45.36,1,369,1,0,0,2054.0,1
47.95,1,385,0,0,1,2318.0,1
57.04,3,274,0,0,0,648.0,1
47.13,4,1071,0,0,1,3023.0,0
143.15,3,335,1,0,2,4023.0,0
497.96,0,1441,0,0,1,5603.0,0
31.27,6,534,0,1,0,1832.0,1
13.88,6,344,0,0,0,770.0,1
49.98,1,1345,0,0,0,882.0,1
720.33,3,1163,1,1,2,1501.0,1
24.44,2,107,0,0,0,1542.0,1
281.21,3,922,0,0,0,2830.0,1
292.28,3,346,0,0,0,160.0,1
31.39,4,710,0,0,1,1505.0,0
96.45,3,993,0,0,0,771.0,0
278.22,4,447,0,0,1,3232.0,1
37.37,4,462,0,0,0,781.0,1
44.54,3,1240,1,0,0,1135.0,0
30.52,2,806,1,0,1,465.0,1
19.79,4,1406,0,1,1,631.0,1
28.52,3,1073,0,0,0,1460.0,0
16.06,4,657,0,0,0,999.0,1
56.49,2,1081,0,0,1,405.0,1
25.28,3,339,0,0,0,1156.0,1
68.98,3,1032,0,1,1,325.0,1
11.52,4,696,0,0,0,3843.0,0
76.01,2,23,0,0,0,4643.0,0
125.65,4,1068,1,0,0,462.0,1
7.44,2,437,0,0,1,97.0,1
79.36,3,909,0,0,0,4712.0,1
186.36,4,1093,0,0,1,673.0,1
16.29,4,594,0,0,0,375.0,0
290.78,4,513,0,0,1,4531.0,1
83.01,2,997,0,0,2,3856.0,0
26.98,0,277,0,0,1,98.0,0
51.64,3,492,1,0,0,419.0,0
95.42,2,83,0,0,2,3014.0,0
58.91,3,1336,0,0,1,560.0,0
93.57,1,102,0,0,0,1987.0,0
21.74,3,1250,0,0,1,74.0,1
64.67,3,1410,0,0,0,3317.0,1
13.28,2,468,0,0,0,987.0,0
48.85,0,799,0,0,1,1143.0,1
22.11,5,1165,1,0,0,2973.0,1
26.17,4,998,0,0,0,1090.0,1
187.93,2,332,0,0,0,198.0,1
162.6,2,953,1,0,0,1263.0,1
100.4,2,1293,0,0,3,1098.0,1
18.31,2,1368,0,0,1,1076.0,1
39.79,5,1000,0,0,0,385.0,1
183.66,6,882,0,0,1,322.0,1
62.91,3,94,0,0,0,2708.0,1
555.2,3,923,0,0,1,1738.0,0
80.91,1,1094,0,0,0,11.0,0
66.16,2,1150,0,0,2,3246.0,0
40.08,4,1407,0,0,1,233.0,1
62.4,3,1212,0,0,0,2409.0,0
46.88,2,506,0,0,3,182.0,1
110.84,3,582,0,0,0,6396.0,0
142.12,0,911,0,0,2,4154.0,0
24.88,2,312,0,0,1,364.0,1
14.42,1,1159,0,0,0,15.0,0
8.7,3,1173,0,0,0,111.0,1
90.74,4,1126,1,0,0,2977.0,0
18.11,5,358,0,0,0,144.0,0
6.34,1,142,0,0,0,2710.0,1
80.53,6,831,0,0,1,3085.0,1
660.5,1,171,0,0,0,660.0,0
54.27,1,1389,1,0,2,2391.0,1
126.28,1,12,0,0,0,3090.0,0
59.25,2,1079,0,0,2,2731.0,0
49.46,5,502,0,0,1,383.0,1
136.88,3,981,0,0,0,1074.0,0
40.84,3,886,1,0,1,127.0,1
71.34,5,916,0,0,0,1341.0,1
75.32,4,892,0,0,0,1051.0,0
27.99,2,603,0,0,0,4192.0,1
147.24,1,325,0,1,2,33.0,1
45.83,2,497,0,0,0,1360.0,0
25.64,4,316,0,0,1,2372.0,1
93.36,2,172,0,0,1,1122.0,0
22.23,3,1414,0,0,2,489.0,1
56.16,4,581,0,0,2,1694.0,1
54.1,5,1302,0,0,0,7832.0,0
161.72,0,1345,0,0,2,75.0,1
87.77,5,84,0,0,0,393.0,0
53.25,7,88,0,1,0,1214.0,1
123.69,3,1172,0,1,2,1639.0,1
219.25,3,766,1,0,1,1761.0,1
95.37,2,944,0,0,1,112.0,1
55.17,5,733,0,0,1,236.0,1
14.7,2,746,1,0,1,5210.0,0
18.82,5,536,0,0,0,141.0,1
40.24,2,328,0,0,0,978.0,1
29.68,1,98,0,0,0,1550.0,1
45.29,3,214,0,0,1,679.0,0
57.78,3,807,0,0,1,532.0,1
92.73,2,311,1,1,2,617.0,1
50.88,5,1396,0,0,1,598.0,1
88.81,2,183,0,0,1,859.0,1
58.23,8,198,0,0,0,222.0,1
7.57,4,1357,0,0,1,3458.0,0
21.34,6,410,0,0,1,2564.0,1
47.27,4,721,0,0,1,62.0,1
16.29,1,357,0,0,2,2578.0,0
99.48,6,1115,0,0,0,3169.0,1
252.33,5,856,0,0,0,4592.0,0
184.71,8,1199,0,0,2,1709.0,1
44.1,2,654,0,0,0,3449.0,0
